state,fuffer,fuffed,year,polity2,democracy,anocracy,autocracy,govtType,durable,irst,milex,milper,energy,tpop,upop,cinc,c_total,polright,civillib,freedom,population,majpower
Iraq,1,0,1990,-9,0,0,1,Autocracy,66,0,8610000,1390,37196,18078,13294,0.01,8,7,6,6.5,18078000,0
Iraq,1,0,1989,-9,0,0,1,Autocracy,65,0,11000000,1000,47706,17428,12947,0.01,8,7,7,7,17505050,0
Iraq,0,1,1989,-9,0,0,1,Autocracy,65,0,11000000,1000,47706,17428,12947,0.01,8,7,7,7,17505050,0
Iraq,1,0,1986,-9,0,0,1,Autocracy,62,0,11579000,800,30884,16110,11336,0.01,8,7,7,7,15840270,0
Iraq,1,0,1986,-9,0,0,1,Autocracy,62,0,11579000,800,30884,16110,11336,0.01,8,7,7,7,15840270,0
Iraq,1,0,1986,-9,0,0,1,Autocracy,62,0,11579000,800,30884,16110,11336,0.01,8,7,7,7,15840270,0
Iraq,1,0,1985,-9,0,0,1,Autocracy,61,0,12870000,788,29786,15585,10490,0.01,8,7,7,7,15317000,0
Iraq,1,0,1985,-9,0,0,1,Autocracy,61,0,12870000,788,29786,15585,10490,0.01,8,7,7,7,15317000,0
Iraq,1,0,1985,-9,0,0,1,Autocracy,61,0,12870000,788,29786,15585,10490,0.01,8,7,7,7,15317000,0
Iraq,1,0,1985,-9,0,0,1,Autocracy,61,0,12870000,788,29786,15585,10490,0.01,8,7,7,7,15317000,0
Iraq,1,0,1985,-9,0,0,1,Autocracy,61,0,12870000,788,29786,15585,10490,0.01,8,7,7,7,15317000,0
Iraq,1,0,1985,-9,0,0,1,Autocracy,61,0,12870000,788,29786,15585,10490,0.01,8,7,7,7,15317000,0
Iraq,1,0,1985,-9,0,0,1,Autocracy,61,0,12870000,788,29786,15585,10490,0.01,8,7,7,7,15317000,0
Iraq,1,0,1985,-9,0,0,1,Autocracy,61,0,12870000,788,29786,15585,10490,0.01,8,7,7,7,15317000,0
Iraq,1,0,1988,-9,0,0,1,Autocracy,64,0,12870000,1000,44260,16882,12594,0.01,8,7,7,7,16937870,0
Iraq,1,0,1988,-9,0,0,1,Autocracy,64,0,12870000,1000,44260,16882,12594,0.01,8,7,7,7,16937870,0
Iraq,1,0,1988,-9,0,0,1,Autocracy,64,0,12870000,1000,44260,16882,12594,0.01,8,7,7,7,16937870,0
Iraq,1,0,1988,-9,0,0,1,Autocracy,64,0,12870000,1000,44260,16882,12594,0.01,8,7,7,7,16937870,0
Iraq,1,0,1988,-9,0,0,1,Autocracy,64,0,12870000,1000,44260,16882,12594,0.01,8,7,7,7,16937870,0
Iraq,0,0,1991,-9,0,0,1,Autocracy,67,0,12900000,475,22356,18514,13650,0.01,8,7,7,7,18642610,0
Iraq,1,0,1991,-9,0,0,1,Autocracy,67,0,12900000,475,22356,18514,13650,0.01,8,7,7,7,18642610,0
Iraq,0,0,1991,-9,0,0,1,Autocracy,67,0,12900000,475,22356,18514,13650,0.01,8,7,7,7,18642610,0
Iraq,0,1,1991,-9,0,0,1,Autocracy,67,0,12900000,475,22356,18514,13650,0.01,8,7,7,7,18642610,0
Iraq,0,1,1991,-9,0,0,1,Autocracy,67,0,12900000,475,22356,18514,13650,0.01,8,7,7,7,18642610,0
Iraq,1,0,1987,-9,0,0,1,Autocracy,63,0,13990000,900,36392,16330,12251,0.01,8,7,7,7,16381580,0
Iraq,1,0,1987,-9,0,0,1,Autocracy,63,0,13990000,900,36392,16330,12251,0.01,8,7,7,7,16381580,0
Iraq,1,0,1987,-9,0,0,1,Autocracy,63,0,13990000,900,36392,16330,12251,0.01,8,7,7,7,16381580,0
Iraq,1,0,1987,-9,0,0,1,Autocracy,63,0,13990000,900,36392,16330,12251,0.01,8,7,7,7,16381580,0
Iraq,1,0,1987,-9,0,0,1,Autocracy,63,0,13990000,900,36392,16330,12251,0.01,8,7,7,7,16381580,0
Iraq,1,0,1987,-9,0,0,1,Autocracy,63,0,13990000,900,36392,16330,12251,0.01,8,7,7,7,16381580,0
Iraq,1,0,1987,-9,0,0,1,Autocracy,63,0,13990000,900,36392,16330,12251,0.01,8,7,7,7,16381580,0
Iraq,1,0,1987,-9,0,0,1,Autocracy,63,0,13990000,900,36392,16330,12251,0.01,8,7,7,7,16381580,0
Iraq,1,0,1987,-9,0,0,1,Autocracy,63,0,13990000,900,36392,16330,12251,0.01,8,7,7,7,16381580,0
Iraq,1,0,1987,-9,0,0,1,Autocracy,63,0,13990000,900,36392,16330,12251,0.01,8,7,7,7,16381580,0
Ireland,1,0,1984,10,1,0,0,Democracy,63,166,283419,13,7735,3529,644,0,2,1,1,1,3529000,0
Ireland,1,0,1985,10,1,0,0,Democracy,64,203,295170,14,8222,3540,639,0,2,1,1,1,3540000,0
Ireland,0,0,2000,10,1,0,0,Democracy,79,360,629000,12,18338,3730,644,0,2,1,1,1,3794000,0
Ireland,0,0,2000,10,1,0,0,Democracy,79,360,629000,12,18338,3730,644,0,2,1,1,1,3794000,0
Israel,0,0,1998,9,1,0,0,Democracy,50,280,9339000,175,24187,5984,2610,0,7,1,3,2,5963000,0
Israel,0,1,1985,9,1,0,0,Democracy,37,100,4225000,195,12879,4233,1955,0,7,2,2,2,4233000,0
Israel,1,0,1985,9,1,0,0,Democracy,37,100,4225000,195,12879,4233,1955,0,7,2,2,2,4233000,0
Israel,0,0,1991,9,1,0,0,Democracy,43,160,5000000,190,15990,4949,2263,0,7,2,2,2,4949000,0
Israel,1,0,1987,9,1,0,0,Democracy,39,116,5140000,180,13391,4369,1988,0,7,2,2,2,4369000,0
Israel,0,1,1980,9,1,0,0,Democracy,32,115,5178093,196,9629,3878,1663,0,7,2,2,2,3878000,0
Israel,0,0,1980,9,1,0,0,Democracy,32,115,5178093,196,9629,3878,1663,0,7,2,2,2,3878000,0
Israel,1,0,1986,9,1,0,0,Democracy,38,110,5560000,180,12880,4299,1965,0,7,2,2,2,4299000,0
Israel,0,0,1981,9,1,0,0,Democracy,33,120,5815043,201,9743,3948,1709,0,7,2,2,2,3956000,0
Israel,0,0,1981,9,1,0,0,Democracy,33,120,5815043,201,9743,3948,1709,0,7,2,2,2,3956000,0
Israel,0,0,1981,9,1,0,0,Democracy,33,120,5815043,201,9743,3948,1709,0,7,2,2,2,3956000,0
Israel,0,1,1989,9,1,0,0,Democracy,41,118,6020000,191,14038,4518,2100,0,7,2,2,2,4518000,0
Israel,1,0,1990,9,1,0,0,Democracy,42,144,6160000,190,15238,4660,2177,0,7,2,2,2,4660000,0
Israel,0,1,1990,9,1,0,0,Democracy,42,144,6160000,190,15238,4660,2177,0,7,2,2,2,4660000,0
Israel,0,1,1983,9,1,0,0,Democracy,35,150,6310213,205,12636,4076,1795,0,7,2,2,2,4105000,0
Israel,0,0,1983,9,1,0,0,Democracy,35,150,6310213,205,12636,4076,1795,0,7,2,2,2,4105000,0
Israel,1,0,1993,9,1,0,0,Democracy,45,160,7296000,181,22746,5261,2389,0,7,2,2,2,5261000,0
Israel,1,0,1982,9,1,0,0,Democracy,34,120,8241308,205,12609,4027,1798,0,7,2,2,2,4031000,0
Israel,1,0,1982,9,1,0,0,Democracy,34,120,8241308,205,12609,4027,1798,0,7,2,2,2,4031000,0
Italy,0,1,1985,10,1,0,0,Democracy,37,23898,8579000,504,163647,57141,15657,0.02,11,1,1,1,56593000,0
Italy,0,1,1985,10,1,0,0,Democracy,37,23898,8579000,504,163647,57141,15657,0.02,11,1,1,1,56593000,0
Italy,0,0,1982,10,1,0,0,Democracy,34,24009,9089741,517,172671,56639,15769,0.02,11,1,2,1.5,56544000,0
Italy,0,1,1987,10,1,0,0,Democracy,39,22859,13360000,504,170663,57345,15660,0.02,11,1,1,1,56602000,0
Italy,0,0,1990,10,1,0,0,Democracy,42,25452,19580000,493,200364,57661,15690,0.02,11,1,1,1,56719000,0
Italy,0,0,1992,10,1,0,0,Democracy,44,24744,19890000,471,205285,56859,15743,0.02,14,1,1,1,56859000,0
Italy,0,0,2000,10,1,0,0,Democracy,52,26759,20488000,251,238992,57298,15958,0.02,15,1,2,1.5,57690000,0
Italy,0,0,2000,10,1,0,0,Democracy,52,26759,20488000,251,238992,57298,15958,0.02,15,1,2,1.5,57690000,0
Italy,0,0,1993,10,1,0,0,Democracy,45,25848,20570000,450,204476,57049,15770,0.02,15,1,2,1.5,57049000,0
Italy,0,0,1999,10,1,0,0,Democracy,51,24878,22664000,391,238877,57343,15940,0.02,15,1,2,1.5,57646000,0
Italy,0,0,1999,10,1,0,0,Democracy,51,24878,22664000,391,238877,57343,15940,0.02,15,1,2,1.5,57646000,0
Italy,0,0,1998,10,1,0,0,Democracy,50,25714,23943000,402,238756,57369,15911,0.02,15,1,2,1.5,57588000,0
Italy,0,0,1980,10,1,0,0,Democracy,32,26501,9577908,500,186197,56434,16143,0.02,11,2,2,2,56434000,0
Ivory Coast,0,1,1996,-6,0,0,1,Autocracy,36,0,96000,15,10040,14781,3559,0,5,6,5,5.5,14305250,0
Ivory Coast,0,0,1993,-7,0,0,1,Autocracy,33,0,126000,15,8488,13175,3236,0,5,6,4,5,13036540,0
Ivory Coast,0,0,1990,-7,0,0,1,Autocracy,30,0,128583,15,8024,11717,2795,0,5,6,5,5.5,11800000,0
Jamaica,0,0,1983,10,1,0,0,Democracy,24,0,39014,3,1756,2241,131,0,7,2,3,2.5,2240800,0
Japan,0,1,1982,10,1,0,0,Democracy,30,99548,11038627,243,384440,118480,66858,0.05,6,1,1,1,118449000,0
Japan,0,1,1982,10,1,0,0,Democracy,30,99548,11038627,243,384440,118480,66858,0.05,6,1,1,1,118449000,0
Japan,0,1,1982,10,1,0,0,Democracy,30,99548,11038627,243,384440,118480,66858,0.05,6,1,1,1,118449000,0
Japan,0,0,1982,10,1,0,0,Democracy,30,99548,11038627,243,384440,118480,66858,0.05,6,1,1,1,118449000,0
Japan,0,0,1984,10,1,0,0,Democracy,32,105586,12774892,241,410886,120083,68505,0.05,6,1,1,1,120018000,0
Japan,0,1,1987,10,1,0,0,Democracy,35,98513,25420000,244,380118,122069,70793,0.05,6,1,1,1,122091000,0
Japan,0,1,1987,10,1,0,0,Democracy,35,98513,25420000,244,380118,122069,70793,0.05,6,1,1,1,122091000,0
Japan,0,1,1988,10,1,0,0,Democracy,36,105680,28406000,245,410012,122578,71519,0.05,6,1,1,1,122613000,0
Japan,0,1,1988,10,1,0,0,Democracy,36,105680,28406000,245,410012,122578,71519,0.05,6,1,1,1,122613000,0
Japan,0,0,1991,10,1,0,0,Democracy,39,109648,32680000,250,479296,123964,72618,0.05,6,1,1,1,123921000,1
Japan,0,0,1998,10,1,0,0,Democracy,46,93548,38482000,255,659660,126281,76300,0.05,6,1,2,1.5,126410000,1
Japan,1,0,2001,10,1,0,0,Democracy,49,102866,39513000,240,661157,126718,77041,0.05,6,1,2,1.5,127034880,1
Japan,0,0,2001,10,1,0,0,Democracy,49,102866,39513000,240,661157,126718,77041,0.05,6,1,2,1.5,127034880,1
Japan,0,0,1999,10,1,0,0,Democracy,47,94192,40383000,240,660159,126505,76536,0.05,6,1,2,1.5,126650000,1
Japan,1,0,1999,10,1,0,0,Democracy,47,94192,40383000,240,660159,126505,76536,0.05,6,1,2,1.5,126650000,1
Japan,0,0,1999,10,1,0,0,Democracy,47,94192,40383000,240,660159,126505,76536,0.05,6,1,2,1.5,126650000,1
Japan,0,0,1999,10,1,0,0,Democracy,47,94192,40383000,240,660159,126505,76536,0.05,6,1,2,1.5,126650000,1
Japan,0,0,1997,10,1,0,0,Democracy,45,104545,40891000,250,657676,125638,75875,0.05,6,1,2,1.5,126091000,1
Japan,0,1,1993,10,1,0,0,Democracy,41,99600,41730000,242,504272,124829,74091,0.05,6,1,2,1.5,124536000,1
Japan,0,1,2000,10,1,0,0,Democracy,48,106444,45316000,237,660658,126714,76772,0.05,6,1,2,1.5,126870000,1
Japan,0,0,1996,10,1,0,0,Democracy,44,98801,45502000,250,545063,125761,75103,0.05,6,1,2,1.5,125761000,1
Japan,0,0,1996,10,1,0,0,Democracy,44,98801,45502000,250,545063,125761,75103,0.05,6,1,2,1.5,125761000,1
Japan,0,0,1996,10,1,0,0,Democracy,44,98801,45502000,250,545063,125761,75103,0.05,6,1,2,1.5,125761000,1
Japan,0,1,1996,10,1,0,0,Democracy,44,98801,45502000,250,545063,125761,75103,0.05,6,1,2,1.5,125761000,1
Japan,0,0,1994,10,1,0,0,Democracy,42,98295,46639000,233,533307,125178,74342,0.05,6,2,2,2,124961000,1
Japan,0,0,1995,10,1,0,0,Democracy,43,101640,50219000,240,535933,125472,74850,0.05,6,2,2,2,125439000,1
Japan,0,0,1995,10,1,0,0,Democracy,43,101640,50219000,240,535933,125472,74850,0.05,6,2,2,2,125439000,1
Jordan,0,0,1999,-2,0,1,0,Anocracy,10,30,588000,102,6423,6482,4153,0,5,4,5,4.5,4739870,0
Jordan,0,0,2000,-2,0,1,0,Anocracy,11,30,792000,104,6432,6669,2042,0,5,4,4,4,4886810,0
Jordan,0,0,2000,-2,0,1,0,Anocracy,11,30,792000,104,6432,6669,2042,0,5,4,4,4,4886810,0
Jordan,0,0,1990,-4,0,1,0,Anocracy,1,30,571210,100,3857,4259,1535,0,5,5,5,5,3170000,0
Jordan,0,1,1990,-4,0,1,0,Anocracy,1,30,571210,100,3857,4259,1535,0,5,5,5,5,3170000,0
Jordan,0,0,1980,-10,0,0,1,Autocracy,23,0,460898,65,2531,2923,1075,0,4,6,6,6,2181000,0
Jordan,0,1,1982,-10,0,0,1,Autocracy,25,0,518769,68,3545,3273,1123,0,5,6,6,6,2359760,0
Kazakhstan,0,0,1993,-3,0,1,0,Anocracy,2,4300,1140000,15,91597,16479,5887,0,7,5,5,5,16479000,0
Kazakhstan,1,0,1996,-4,0,1,0,Anocracy,5,3216,552000,30,67743,15921,5733,0,7,6,5,5.5,15921000,0
Kenya,0,1,1987,-7,0,0,1,Autocracy,18,0,202740,21,13455,22936,1812,0,5,6,5,5.5,21250420,0
Kenya,0,0,1995,-5,0,1,0,Anocracy,26,20,206000,22,15755,30522,2491,0,5,6,6,6,26689000,0
Kenya,0,0,1995,-5,0,1,0,Anocracy,26,20,206000,22,15755,30522,2491,0,5,6,6,6,26689000,0
Kenya,0,1,1989,-7,0,0,1,Autocracy,20,0,294000,20,14208,24872,1965,0,5,6,6,6,22652550,0
Kenya,1,0,1989,-7,0,0,1,Autocracy,20,0,294000,20,14208,24872,1965,0,5,6,6,6,22652550,0
Kenya,0,1,1999,-2,0,1,0,Anocracy,2,20,327000,24,4505,29549,3086,0,5,6,5,5.5,29416000,0
Kenya,0,0,1997,-2,0,1,0,Anocracy,0,20,269000,24,3551,33144,2772,0,5,7,6,6.5,28043000,0
"Korea, North (PRK)",1,0,1981,-9,0,0,1,Autocracy,33,5500,1681008,768,46426,17916,2980,0.01,4,7,7,7,17443140,0
"Korea, North (PRK)",0,0,1981,-9,0,0,1,Autocracy,33,5500,1681008,768,46426,17916,2980,0.01,4,7,7,7,17443140,0
"Korea, North (PRK)",0,0,1982,-9,0,0,1,Autocracy,34,5800,1775987,782,47462,18168,3185,0.01,4,7,7,7,17700330,0
"Korea, North (PRK)",0,1,1983,-9,0,0,1,Autocracy,35,6100,1915982,784,50972,18423,3401,0.01,4,7,7,7,17968090,0
"Korea, North (PRK)",0,1,2001,-9,0,0,1,Autocracy,53,300,2049000,1082,85672,24043,8433,0.01,4,7,7,7,22384230,0
"Korea, North (PRK)",1,0,2001,-9,0,0,1,Autocracy,53,300,2049000,1082,85672,24043,8433,0.01,4,7,7,7,22384230,0
"Korea, North (PRK)",0,0,2000,-9,0,0,1,Autocracy,52,300,2091000,1055,85694,24039,8337,0.01,4,7,7,7,22268000,0
"Korea, North (PRK)",0,0,1999,-9,0,0,1,Autocracy,51,300,2100000,1000,85717,23702,8241,0.01,4,7,7,7,22170400,0
"Korea, North (PRK)",0,0,1999,-9,0,0,1,Autocracy,51,300,2100000,1000,85717,23702,8241,0.01,4,7,7,7,22170400,0
"Korea, North (PRK)",0,0,1999,-9,0,0,1,Autocracy,51,300,2100000,1000,85717,23702,8241,0.01,4,7,7,7,22170400,0
"Korea, North (PRK)",0,0,1997,-9,0,0,1,Autocracy,49,600,2273000,1100,90253,22837,8047,0.01,4,7,7,7,21851190,0
"Korea, North (PRK)",1,0,1997,-9,0,0,1,Autocracy,49,600,2273000,1100,90253,22837,8047,0.01,4,7,7,7,21851190,0
"Korea, North (PRK)",0,1,1986,-9,0,0,1,Autocracy,38,6500,3870000,838,63565,19207,5309,0.01,4,7,7,7,18823810,0
"Korea, North (PRK)",1,0,1989,-9,0,0,1,Autocracy,41,7300,4200000,1040,84592,20054,7008,0.01,4,7,7,7,19690070,0
"Korea, North (PRK)",0,1,1984,-9,0,0,1,Autocracy,36,6500,5200000,784,54974,18681,3622,0.01,4,7,7,7,18245860,0
"Korea, North (PRK)",0,1,1990,-9,0,0,1,Autocracy,42,8000,5230000,1200,88663,20363,7142,0.01,4,7,7,7,19956000,0
"Korea, North (PRK)",1,0,1995,-9,0,0,1,Autocracy,47,600,5232000,1100,93018,22097,7857,0.01,4,7,7,7,21373000,0
"Korea, North (PRK)",1,0,1993,-9,0,0,1,Autocracy,45,8100,5300000,1100,94785,21375,7640,0.01,4,7,7,7,20788190,0
"Korea, North (PRK)",0,0,1993,-9,0,0,1,Autocracy,45,8100,5300000,1100,94785,21375,7640,0.01,4,7,7,7,20788190,0
"Korea, North (PRK)",0,0,1993,-9,0,0,1,Autocracy,45,8100,5300000,1100,94785,21375,7640,0.01,4,7,7,7,20788190,0
"Korea, North (PRK)",0,0,1991,-9,0,0,1,Autocracy,43,8000,5450000,1200,91060,20687,7279,0.01,4,7,7,7,20227580,0
"Korea, North (PRK)",1,0,1992,-9,0,0,1,Autocracy,44,8100,5500000,1200,92415,21025,7518,0.01,4,7,7,7,20504930,0
"Korea, North (PRK)",0,1,1994,-9,0,0,1,Autocracy,46,1600,5660000,1100,93901,21734,7764,0.01,4,7,7,7,21077500,0
"Korea, South (ROK)",0,1,1989,6,1,0,0,Democracy,1,23705,9886000,647,98753,42449,29176,0.02,4,2,3,2.5,42380000,0
"Korea, South (ROK)",0,0,1991,6,1,0,0,Democracy,3,27864,10800000,750,122703,43296,30374,0.02,4,2,3,2.5,43268000,0
"Korea, South (ROK)",0,1,2001,8,1,0,0,Democracy,13,43852,11165000,683,187671,46847,37320,0.02,4,2,2,2,47343000,0
"Korea, South (ROK)",0,1,1992,6,1,0,0,Democracy,4,29557,11400000,750,141812,43748,30649,0.02,4,2,3,2.5,43663000,0
"Korea, South (ROK)",0,0,1993,6,1,0,0,Democracy,5,33026,11930000,750,153158,44195,30930,0.02,4,2,3,2.5,44056000,0
"Korea, South (ROK)",0,0,1993,6,1,0,0,Democracy,5,33026,11930000,750,153158,44195,30930,0.02,4,2,3,2.5,44056000,0
"Korea, South (ROK)",0,1,1999,8,1,0,0,Democracy,11,41042,12088000,665,187585,46480,36354,0.02,4,2,2,2,46617000,0
"Korea, South (ROK)",0,0,1999,8,1,0,0,Democracy,11,41042,12088000,665,187585,46480,36354,0.02,4,2,2,2,46617000,0
"Korea, South (ROK)",0,0,2000,8,1,0,0,Democracy,12,43107,12749000,683,187628,46844,36834,0.02,4,2,2,2,47008000,0
"Korea, South (ROK)",0,0,1994,6,1,0,0,Democracy,6,33745,12764000,750,159790,44642,32427,0.02,4,2,2,2,44453000,0
"Korea, South (ROK)",1,0,1994,6,1,0,0,Democracy,6,33745,12764000,750,159790,44642,32427,0.02,4,2,2,2,44453000,0
"Korea, South (ROK)",0,0,1996,6,1,0,0,Democracy,8,38903,16172000,670,205170,45545,34572,0.02,4,2,2,2,45525000,0
"Korea, South (ROK)",1,0,1986,-5,0,1,0,Anocracy,14,18793,5110000,604,76079,41214,26372,0.02,4,4,5,4.5,41184000,0
"Korea, South (ROK)",1,0,1986,-5,0,1,0,Anocracy,14,18793,5110000,604,76079,41214,26372,0.02,4,4,5,4.5,41184000,0
"Korea, South (ROK)",0,1,1987,1,0,1,0,Anocracy,0,19481,6970000,604,79471,41622,27307,0.02,4,4,5,4.5,41575000,0
"Korea, South (ROK)",0,1,1981,-5,0,1,0,Anocracy,9,15801,4285002,606,57901,38723,22060,0.01,4,5,6,5.5,38723000,0
"Korea, South (ROK)",1,0,1982,-5,0,1,0,Anocracy,10,16566,4350065,601,57978,39326,23155,0.02,4,5,6,5.5,39326000,0
"Korea, South (ROK)",0,1,1982,-5,0,1,0,Anocracy,10,16566,4350065,601,57978,39326,23155,0.02,4,5,6,5.5,39326000,0
"Korea, South (ROK)",0,1,1983,-5,0,1,0,Anocracy,11,16356,4406876,602,63217,39910,24266,0.02,4,5,6,5.5,39910000,0
"Korea, South (ROK)",1,0,1983,-5,0,1,0,Anocracy,11,16356,4406876,602,63217,39910,24266,0.02,4,5,6,5.5,39910000,0
"Korea, South (ROK)",1,0,1984,-5,0,1,0,Anocracy,12,17833,4494500,602,70814,40406,25398,0.02,4,5,6,5.5,40406000,0
"Korea, South (ROK)",0,1,1985,-5,0,1,0,Anocracy,13,18650,4550000,600,76043,40806,25291,0.02,4,5,5,5,40806000,0
"Korea, South (ROK)",0,1,1985,-5,0,1,0,Anocracy,13,18650,4550000,600,76043,40806,25291,0.02,4,5,5,5,40806000,0
"Korea, South (ROK)",1,0,1985,-5,0,1,0,Anocracy,13,18650,4550000,600,76043,40806,25291,0.02,4,5,5,5,40806000,0
Kuwait,0,0,1982,-8,0,0,1,Autocracy,19,0,1169807,13,40598,1497,386,0,5,4,4,4,1524300,0
Kuwait,0,0,1986,-10,0,0,1,Autocracy,23,0,1390000,18,61774,1802,467,0,5,4,4,4,1791000,0
Kuwait,0,1,1986,-10,0,0,1,Autocracy,23,0,1390000,18,61774,1802,467,0,5,4,4,4,1791000,0
Kuwait,0,0,1984,-8,0,0,1,Autocracy,21,0,1638765,15,48883,1637,427,0,5,4,4,4,1655470,0
Kuwait,0,1,1985,-8,0,0,1,Autocracy,22,0,1827000,16,56095,1720,446,0,5,4,4,4,1712000,0
Kuwait,0,1,1985,-8,0,0,1,Autocracy,22,0,1827000,16,56095,1720,446,0,5,4,4,4,1712000,0
Kuwait,0,0,1985,-8,0,0,1,Autocracy,22,0,1827000,16,56095,1720,446,0,5,4,4,4,1712000,0
Kuwait,0,0,2000,-7,0,0,1,Autocracy,8,0,3695000,15,32459,1972,491,0,5,4,5,4.5,1984400,0
Kuwait,0,0,1994,-7,0,0,1,Autocracy,2,0,3133000,15,68610,1620,421,0,5,5,5,5,1503000,0
Kuwait,0,0,1999,-7,0,0,1,Autocracy,7,0,3275000,21,32515,1897,478,0,5,5,5,5,1924400,0
Kuwait,0,0,1999,-7,0,0,1,Autocracy,7,0,3275000,21,32515,1897,478,0,5,5,5,5,1924400,0
Kuwait,0,0,1997,-7,0,0,1,Autocracy,5,0,3618000,28,29356,1809,455,0,5,5,5,5,1809000,0
Kuwait,0,0,1996,-7,0,0,1,Autocracy,4,0,3973000,22,76937,1754,443,0,5,5,5,5,1697000,0
Kuwait,0,1,1996,-7,0,0,1,Autocracy,4,0,3973000,22,76937,1754,443,0,5,5,5,5,1697000,0
Kuwait,0,1,1980,-10,0,0,1,Autocracy,17,0,1334054,12,45052,1370,348,0,5,6,4,5,1375000,0
Kuwait,0,1,1987,-10,0,0,1,Autocracy,24,0,1400000,20,62250,1885,488,0,5,6,5,5.5,1873000,0
Kuwait,0,1,1981,-8,0,0,1,Autocracy,18,0,1594321,12,36631,1432,367,0,5,6,4,5,1451440,0
Kuwait,0,1,1990,-9,0,1,0,Anocracy,0,0,13100000,7,56672,2141,508,0,5,6,4,5,2125000,0
Kuwait,0,1,1992,-7,0,0,1,Autocracy,0,0,29000000,12,29667,1422,463,0.01,5,6,5,5.5,1422000,0
Kuwait,0,0,1992,-7,0,0,1,Autocracy,0,0,29000000,12,29667,1422,463,0.01,5,6,5,5.5,1422000,0
Kuwait,0,1,1991,-9,0,0,1,Autocracy,0,0,15500000,10,25318,2095,485,0,5,7,7,7,1363000,0
Kyrgyz Republic,0,0,1997,-3,0,1,0,Anocracy,6,0,68000,14,3778,4635,812,0,4,4,4,4,4725000,0
Kyrgyz Republic,0,0,1993,-3,0,1,0,Anocracy,2,0,85300,12,2685,4482,861,0,4,4,2,3,4543000,0
Kyrgyz Republic,0,1,1999,-3,0,1,0,Anocracy,8,0,35000,12,4035,4669,835,0,4,5,5,5,4864600,0
Laos,1,0,1980,-7,0,0,1,Autocracy,5,0,21000,55,894,3205,242,0,5,7,7,7,3205000,0
Laos,1,0,1982,-7,0,0,1,Autocracy,7,0,106090,46,934,3330,266,0,5,7,7,7,3335120,0
Laos,1,0,1983,-7,0,0,1,Autocracy,8,0,106090,49,967,3408,280,0,5,7,7,7,3417520,0
Laos,0,1,1987,-7,0,0,1,Autocracy,12,0,106090,56,1130,3819,329,0,5,7,7,7,3817340,0
Latvia,0,0,1998,8,1,0,0,Democracy,7,471,40000,5,4694,2424,917,0,9,1,2,1.5,2410000,0
Latvia,0,0,1994,8,1,0,0,Democracy,3,332,51000,6,2940,2548,1071,0,9,3,3,3,2548000,0
Lebanon,0,0,1980,0,0,1,0,Anocracy,0,0,291000,18,3003,2669,726,0,5,4,4,4,3002350,0
Lebanon,0,1,1982,0,0,1,0,Anocracy,0,0,331000,21,1151,2667,732,0,5,4,4,4,3091530,0
Lebanon,0,1,1993,0,0,1,0,Anocracy,0,0,275000,37,274,2806,826,0,5,5,4,4.5,3855070,0
Lebanon,0,0,1989,0,0,1,0,Anocracy,0,0,331000,18,742,2540,759,0,5,6,5,5.5,3564250,0
Lesotho,0,0,1994,8,1,0,0,Democracy,1,0,32000,2,228,1977,157,0,1,3,4,3.5,1827070,0
Lesotho,0,0,1994,8,1,0,0,Democracy,1,0,32000,2,228,1977,157,0,1,3,4,3.5,1827070,0
Lesotho,0,1,1982,-7,0,0,1,Autocracy,12,0,10000,2,176,1400,0,0,1,5,5,5,1424020,0
Liberia,0,0,1999,0,0,1,0,Anocracy,2,0,25000,5,187,2930,629,0,3,4,5,4.5,3044050,0
Liberia,0,0,1999,0,0,1,0,Anocracy,2,0,25000,5,187,2930,629,0,3,4,5,4.5,3044050,0
Liberia,0,1,2000,0,0,1,0,Anocracy,3,0,25000,15,187,3154,672,0,3,4,5,4.5,3130000,0
Liberia,0,0,1998,0,0,1,0,Anocracy,1,0,46000,5,188,2666,580,0,3,4,5,4.5,2961520,0
Liberia,0,0,1998,0,0,1,0,Anocracy,1,0,46000,5,188,2666,580,0,3,4,5,4.5,2961520,0
Liberia,0,0,2001,0,0,1,0,Anocracy,4,0,24000,15,186,3155,718,0,3,5,6,5.5,3213770,0
Liberia,0,1,1984,-6,0,0,1,Autocracy,100,0,26000,6,1248,2109,421,0,3,5,5,5,2134670,0
Liberia,0,1,1984,-6,0,0,1,Autocracy,100,0,26000,6,1248,2109,421,0,3,5,5,5,2134670,0
Liberia,0,1,1988,-6,0,0,1,Autocracy,104,0,28070,7,1586,2341,436,0,3,5,5,5,2344550,0
Liberia,0,1,1986,-6,0,0,1,Autocracy,102,0,37700,6,1538,2221,429,0,3,5,5,5,2246890,0
Liberia,0,1,1987,-6,0,0,1,Autocracy,103,0,41000,6,1566,2281,432,0,3,5,5,5,2297200,0
Liberia,0,0,1990,0,0,1,0,Anocracy,0,0,30000,8,1631,2407,436,0,3,6,5,5.5,2435000,0
Liberia,0,1,1991,0,0,1,0,Anocracy,0,0,36000,5,1655,2520,432,0,3,7,7,7,2484520,0
Libya,0,1,1981,-7,0,0,1,Autocracy,30,0,557244,55,25960,2859,1691,0,10,6,6,6,3186200,0
Libya,1,0,1981,-7,0,0,1,Autocracy,30,0,557244,55,25960,2859,1691,0,10,6,6,6,3186200,0
